clave_casilla,clave_acta,id_estado,estado,id_distrito_federal,distrito_federal,seccion,id_casilla,tipo_casilla,ext_contigua,ubicacion_casilla,tipo_acta,total_boletas_sobrantes,total_personas_votaron,total_rep_partido_ci_votaron,total_votos_sacados,codigos_entregados_pmdc,codigos_sobrantes,codigos_utilizados,pan,pri,prd,pvem,pt,mc,morena,pes,rsp,fxm,cand_ind_1,cand_ind_2,cand_ind_3,pan_pri_prd,pan_pri,pan_prd,pri_prd,pvem_pt_morena,pvem_pt,pvem_morena,pt_morena,no_registrados,nulos,total_votos_asentado,total_votos_calculados,lista_nominal,representantes_pp_ci,observaciones,contabilizada,mecanismos_traslado,sha,fecha_hora_acopio,fecha_hora_captura,fecha_hora_verificacion,origen,digitalizacion,tipo_documento,cotejada
'010396C0200','010396C02002',1,AGUASCALIENTES,1,Jesús María,396,2,C,0,Urbana,Diputados MR,355,353,8,361,NO APLICA,NO APLICA,NO APLICA,192,33,4,2,5,4,85,13,3,11,-,-,-,3,1,1,0,-,-,-,-,0,4,361,361,672,44,NA,1,D,55897f234d4b0e8fdd6e6b6b99f9805a83d702fb14d0c224c4ce5cba78e4d742,06/06/2021 21:07:02,06/06/2021 21:20:01,06/06/2021 21:20:35,CASILLA,Móvil,Acta PREP,1
'010396C0300','010396C03002',1,AGUASCALIENTES,1,Jesús María,396,3,C,0,Urbana,Diputados MR,353,356,7,363,NO APLICA,NO APLICA,NO APLICA,182,25,0,14,2,5,95,13,3,13,-,-,-,1,1,0,0,-,-,-,-,1,6,363,361,672,44,NA,1,D,810e1116667c5fa1aea2692d2d2fce617c52506d6a877b98cc686ce7a1cdafe2,06/06/2021 22:06:00,06/06/2021 22:15:19,06/06/2021 22:16:01,CATD,Escáner,Acta PREP,1
'010396C0400','010396C04002',1,AGUASCALIENTES,1,Jesús María,396,4,C,0,Urbana,Diputados MR,345,366,8,374,NO APLICA,NO APLICA,NO APLICA,154,33,2,21,8,9,94,32,1,11,-,-,-,1,0,0,0,-,-,-,-,0,8,374,374,672,44,NA,1,D,e37454e5c58db591770d39f5f3ec8158d8dc123aeb77fb17b816551d8cd50ef7,06/06/2021 21:20:02,06/06/2021 21:50:31,06/06/2021 21:51:21,CASILLA,Móvil,Acta PREP,1
'010396C0500','010396C05002',1,AGUASCALIENTES,1,Jesús María,396,5,C,0,Urbana,Diputados MR,373,337,6,343,NO APLICA,NO APLICA,NO APLICA,180,35,3,18,2,1,74,10,2,6,-,-,-,0,0,0,0,-,-,-,-,0,12,343,343,672,44,['Identificación por proceso técnico operativo'],1,D,bfc4fc84700af2df562b617b5320e457bc818c81cc9dcca187a80a5844625833,07/06/2021 08:07:00,07/06/2021 08:14:26,07/06/2021 08:15:20,CATD,Escáner,Acta Consejo,1
'010396C0600','010396C06002',1,AGUASCALIENTES,1,Jesús María,396,6,C,0,Urbana,Diputados MR,350,360,6,366,NO APLICA,NO APLICA,NO APLICA,194,27,2,14,1,6,90,9,0,9,-,-,-,3,1,1,0,-,-,-,-,0,9,366,366,672,44,NA,1,D,02276947c9263100c33ffb2f56a2dbc88d28adcfb00cd2cf535881596cab2fe6,07/06/2021 00:11:00,07/06/2021 00:15:07,07/06/2021 00:15:48,CATD,Escáner,Acta PREP,1
'010396C0700','010396C07002',1,AGUASCALIENTES,1,Jesús María,396,7,C,0,Urbana,Diputados MR,362,347,7,354,NO APLICA,NO APLICA,NO APLICA,147,35,4,10,5,8,95,9,3,19,-,-,-,0,0,0,0,-,-,-,-,0,9,344,344,672,44,NA,1,D,42610ffed895d3934acc9bb19dc8e5d1687887b4ff41538a4735ff4640ca2b52,07/06/2021 00:12:00,07/06/2021 00:16:17,07/06/2021 00:17:05,CATD,Escáner,Acta PREP,1
'010397B0100','010397B01002',1,AGUASCALIENTES,1,Jesús María,397,1,B,0,Urbana,Diputados MR,410,345,3,348,NO APLICA,NO APLICA,NO APLICA,134,28,3,7,7,6,115,12,4,23,-,-,-,1,1,0,0,-,-,-,-,0,7,348,348,714,44,NA,1,D,a2a2c542371d9bd85f805be3449db79b32cffab32acca310ced58945deba40cc,06/06/2021 20:27:07,06/06/2021 20:33:21,06/06/2021 20:33:44,CASILLA,Móvil,Acta PREP,1
'010397C0100','010397C01002',1,AGUASCALIENTES,1,Jesús María,397,1,C,0,Urbana,Diputados MR,401,349,8,357,NO APLICA,NO APLICA,NO APLICA,161,32,2,3,6,7,115,9,0,14,-,-,-,0,1,1,0,-,-,-,-,0,6,357,357,714,44,NA,1,D,7c056abab688d0731a57bd690dd04eed093860ef5fb2c91dc52642b7b922f723,06/06/2021 20:52:25,06/06/2021 21:47:54,06/06/2021 21:49:04,CASILLA,Móvil,Acta PREP,1
'010397C0200','010397C02002',1,AGUASCALIENTES,1,Jesús María,397,2,C,0,Urbana,Diputados MR,381,367,10,377,NO APLICA,NO APLICA,NO APLICA,137,35,5,19,7,8,116,15,4,12,-,-,-,2,0,0,0,-,-,-,-,0,17,377,377,714,44,NA,1,D,e4406fbfef74f787ead69f95cb6eb3c2114e5f0c2b8d5b09b70e1f58d3964256,06/06/2021 21:43:55,06/06/2021 22:49:01,06/06/2021 22:49:16,CASILLA,Móvil,Acta PREP,1
'010397C0300','010397C03002',1,AGUASCALIENTES,1,Jesús María,397,3,C,0,Urbana,Diputados MR,401,351,6,357,NO APLICA,NO APLICA,NO APLICA,164,28,0,13,8,6,102,10,0,15,-,-,-,0,0,0,0,-,-,-,-,0,11,Sin dato,357,714,44,NA,1,D,92182f7c957b28dcf7687b0e648004b5d15864bf5b56842bf3057edd6fef38f8,06/06/2021 23:41:00,06/06/2021 23:47:24,06/06/2021 23:47:49,CATD,Escáner,Acta PREP,1
'010397C0400','010397C04002',1,AGUASCALIENTES,1,Jesús María,397,4,C,0,Urbana,Diputados MR,411,342,0,342,NO APLICA,NO APLICA,NO APLICA,143,30,2,2,2,6,114,12,2,20,-,-,-,2,1,0,0,-,-,-,-,0,6,342,342,714,44,NA,1,D,df36baa2435a39f13181cb3a5f728dc304516778188df56e0274f99d65d92cf8,06/06/2021 21:27:09,06/06/2021 21:47:34,06/06/2021 21:48:26,CASILLA,Móvil,Acta PREP,1
'010397C0500','010397C05002',1,AGUASCALIENTES,1,Jesús María,397,5,C,0,Urbana,Diputados MR,401,353,4,357,NO APLICA,NO APLICA,NO APLICA,147,30,5,13,8,7,118,5,2,16,-,-,-,0,0,1,0,-,-,-,-,1,4,357,357,714,44,NA,1,D,56a22fc431e1d13b21db2274903d5215b2fbe1350510c0aa596b4d4d4315dd83,06/06/2021 23:09:39,06/06/2021 23:12:54,06/06/2021 23:13:39,CASILLA,Móvil,Acta PREP,1
'010397C0600','010397C06002',1,AGUASCALIENTES,1,Jesús María,397,6,C,0,Urbana,Diputados MR,411,342,4,346,NO APLICA,NO APLICA,NO APLICA,136,36,4,9,5,3,109,6,5,16,-,-,-,1,0,0,0,-,-,-,-,0,16,346,346,713,44,NA,1,D,e3e525ecbd1b6cf4151e995c085389c8e220c433ae8bec03fdc0a0a9e5292d0a,06/06/2021 22:08:40,06/06/2021 22:26:06,06/06/2021 22:26:38,CASILLA,Móvil,Acta PREP,1
'010397C0700','010397C07002',1,AGUASCALIENTES,1,Jesús María,397,7,C,0,Urbana,Diputados MR,427,329,1,330,NO APLICA,NO APLICA,NO APLICA,157,28,0,9,1,6,82,13,1,16,-,-,-,1,0,0,0,-,-,-,-,1,15,330,330,713,44,NA,1,D,5ba5a1d4f010a300b3f26197f6c233dd2a576940273ee8362d35eafbfdeba298,06/06/2021 23:13:15,06/06/2021 23:19:08,06/06/2021 23:20:03,CASILLA,Móvil,Acta PREP,1
'010397C0800','010397C08002',1,AGUASCALIENTES,1,Jesús María,397,8,C,0,Urbana,Diputados MR,414,338,5,343,NO APLICA,NO APLICA,NO APLICA,160,28,1,6,6,5,102,13,1,9,-,-,-,1,1,1,0,-,-,-,-,0,9,343,343,713,44,NA,1,D,e0fb470c68e5390b45fcf128f213cafa2a08fa80a266bd262d25e37d3d900c54,07/06/2021 01:01:00,07/06/2021 01:04:11,07/06/2021 01:04:54,CATD,Escáner,Acta PREP,1
'010397C0900','010397C09002',1,AGUASCALIENTES,1,Jesús María,397,9,C,0,Urbana,Diputados MR,416,339,2,341,NO APLICA,NO APLICA,NO APLICA,144,30,0,12,3,6,108,13,5,10,-,-,-,1,0,0,0,-,-,-,-,1,8,341,341,713,44,NA,1,D,fcfa07f4bfbc5ae66af2c0d1901ea734c68cf16bbd671de06b55e34d52f2299d,06/06/2021 23:01:51,06/06/2021 23:03:50,06/06/2021 23:04:22,CASILLA,Móvil,Acta PREP,1
'010397C1000','010397C10002',1,AGUASCALIENTES,1,Jesús María,397,10,C,0,Urbana,Diputados MR,413,338,6,344,NO APLICA,NO APLICA,NO APLICA,142,20,3,12,8,5,107,14,1,13,-,-,-,1,1,2,0,-,-,-,-,0,15,344,344,713,44,NA,1,D,d78dd4c1aa77a6d666406f4e001ec13d1abc07760e959320ae595c4cb538ca75,06/06/2021 22:49:23,06/06/2021 22:52:55,06/06/2021 22:53:20,CASILLA,Móvil,Acta PREP,1
'010397C1100','010397C11002',1,AGUASCALIENTES,1,Jesús María,397,11,C,0,Urbana,Diputados MR,421,331,5,336,NO APLICA,NO APLICA,NO APLICA,128,49,4,7,9,3,114,6,3,7,-,-,-,0,2,0,0,-,-,-,-,0,4,336,336,713,44,NA,1,D,f9978e20d2403e4da6d167f44c2a239e0851fa2a834c83b8ac58d973bb56bcb7,06/06/2021 21:49:48,06/06/2021 22:28:49,06/06/2021 22:29:22,CASILLA,Móvil,Acta PREP,1
'010397C1200','010397C12002',1,AGUASCALIENTES,1,Jesús María,397,12,C,0,Urbana,Diputados MR,401,356,401,356,NO APLICA,NO APLICA,NO APLICA,141,31,2,13,8,5,118,14,4,14,-,-,-,0,0,0,0,-,-,-,-,0,0,356,350,713,44,NA,1,D,c7e776acac63a44e9b173a9483dde175db910ce19c6b09fdcc75e0f6b060d021,06/06/2021 22:08:25,06/06/2021 22:34:42,06/06/2021 22:34:57,CASILLA,Móvil,Acta PREP,1
'010397C1300','010397C13002',1,AGUASCALIENTES,1,Jesús María,397,13,C,0,Urbana,Diputados MR,418,333,6,339,NO APLICA,NO APLICA,NO APLICA,160,37,5,5,8,8,83,13,2,12,-,-,-,0,0,0,0,-,-,-,-,0,6,339,339,713,44,NA,1,D,26d0809043c563f0a2b721d8b7c0fe043ac05b9834e834c3a87734c57e9e25d4,06/06/2021 21:34:20,06/06/2021 21:50:28,06/06/2021 21:51:02,CASILLA,Móvil,Acta PREP,1
'010398B0100','010398B01002',1,AGUASCALIENTES,1,Jesús María,398,1,B,0,No Urbana,Diputados MR,363,307,2,311,NO APLICA,NO APLICA,NO APLICA,140,40,0,7,6,0,72,24,2,12,-,-,-,0,0,0,0,-,-,-,-,0,8,311,311,630,44,NA,1,D,968f64069dbe37497398a1c391c0f93e3b692ca6fbb8da81a7003ce661ed4356,06/06/2021 22:01:13,07/06/2021 00:56:32,07/06/2021 00:58:04,CASILLA,Móvil,Acta PREP,1
'010398C0100','010398C01002',1,AGUASCALIENTES,1,Jesús María,398,1,C,0,No Urbana,Diputados MR,337,334,2,336,NO APLICA,NO APLICA,NO APLICA,110,47,6,6,4,3,106,36,2,10,-,-,-,0,0,0,0,-,-,-,-,0,6,336,336,629,44,NA,1,D,c28eb80652ada1e35b5455c16d8584e93be331607ee92c5784785d137d3ef22d,06/06/2021 23:57:00,07/06/2021 00:04:53,07/06/2021 00:05:37,CATD,Escáner,Acta PREP,1
'010399B0100','010399B01002',1,AGUASCALIENTES,1,Jesús María,399,1,B,0,No Urbana,Diputados MR,578,273,1,274,NO APLICA,NO APLICA,NO APLICA,93,22,1,11,4,7,91,27,1,6,-,-,-,0,2,0,0,-,-,-,-,0,9,274,274,534,44,NA,1,D,6ab20588e1bdab23fff8f91934999412fb0139ca4fab96f53e9f98c070d5e5bc,06/06/2021 23:54:00,07/06/2021 00:01:43,07/06/2021 00:02:20,CATD,Escáner,Acta PREP,1
'010399C0100','010399C01002',1,AGUASCALIENTES,1,Jesús María,399,1,C,0,No Urbana,Diputados MR,310,266,2,268,NO APLICA,NO APLICA,NO APLICA,88,32,1,5,9,0,84,34,2,8,-,-,-,2,0,0,0,-,-,-,-,0,3,268,268,534,44,NA,1,D,684cc9bb506cf82c50909d16a16bba0fab6d83a7d6d7325ef81f38cd58a1b609,06/06/2021 23:55:00,07/06/2021 00:02:19,07/06/2021 00:03:22,CATD,Escáner,Acta PREP,1
'010399C0200','010399C02002',1,AGUASCALIENTES,1,Jesús María,399,2,C,0,No Urbana,Diputados MR,336,235,7,242,NO APLICA,NO APLICA,NO APLICA,89,21,1,8,2,2,74,26,4,7,-,-,-,0,1,0,0,-,-,-,-,0,7,242,242,534,44,NA,1,D,e9bc622a4b889cdaadfbd56a6700d5534893fdd6d044675c7366d520864ff9b3,06/06/2021 23:56:00,07/06/2021 00:02:15,07/06/2021 00:03:48,CATD,Escáner,Acta PREP,1
'010400B0100','010400B01002',1,AGUASCALIENTES,1,Jesús María,400,1,B,0,No Urbana,Diputados MR,312,258,2,261,NO APLICA,NO APLICA,NO APLICA,93,43,4,5,2,6,73,13,3,4,-,-,-,0,1,0,0,-,-,-,-,1,13,261,261,529,44,NA,1,D,a6c6940ea9568994597d529d7f7b513830830235924115903d4c25e13d6c057e,06/06/2021 21:54:58,06/06/2021 22:06:14,06/06/2021 22:06:51,CASILLA,Móvil,Acta PREP,1
'010400C0100','010400C01002',1,AGUASCALIENTES,1,Jesús María,400,1,C,0,No Urbana,Diputados MR,335,234,4,238,NO APLICA,NO APLICA,NO APLICA,89,42,1,7,1,6,64,11,5,6,-,-,-,1,0,1,0,-,-,-,-,0,4,238,238,529,44,NA,1,D,3cb75f2c1e1a2144085e01b2f9bde260046cb09b0d76905e9f26d43d5e97a802,06/06/2021 20:36:24,06/06/2021 20:49:06,06/06/2021 20:49:31,CASILLA,Móvil,Acta PREP,1
'010400C0200','010400C02002',1,AGUASCALIENTES,1,Jesús María,400,2,C,0,No Urbana,Diputados MR,329,244,0,244,NO APLICA,NO APLICA,NO APLICA,97,39,3,9,5,3,66,13,0,5,-,-,-,0,0,0,0,-,-,-,-,0,4,244,244,529,44,NA,1,D,123f8a4bbfe4a4559b0707ae173b8de6ab2a69852a0096a7ac04953e6743b159,06/06/2021 23:47:00,06/06/2021 23:55:40,06/06/2021 23:56:07,CATD,Escáner,Acta PREP,1
'010401B0100','010401B01002',1,AGUASCALIENTES,1,Jesús María,401,1,B,0,No Urbana,Diputados MR,455,281,1,282,NO APLICA,NO APLICA,NO APLICA,119,20,3,14,3,3,95,11,2,4,-,-,-,0,1,1,0,-,-,-,-,0,6,282,282,693,44,NA,1,D,84db34b102c8dd992663736d80eb3982aa69ed49d5b7248af7ed9b67c48a9aac,06/06/2021 21:42:53,06/06/2021 22:04:26,06/06/2021 22:04:52,CASILLA,Móvil,Acta PREP,1
'010401C0100','010401C01002',1,AGUASCALIENTES,1,Jesús María,401,1,C,0,No Urbana,Diputados MR,431,301,5,306,NO APLICA,NO APLICA,NO APLICA,134,17,3,13,4,10,100,6,3,6,-,-,-,0,0,0,1,-,-,-,-,0,9,306,306,693,44,NA,1,D,2e4e3d011210fa0e8d2165fe2a107d339f76b5edf8b79eb815d337c21592dc7d,06/06/2021 21:53:47,06/06/2021 21:57:54,06/06/2021 21:58:32,CASILLA,Móvil,Acta PREP,1
'010401C0200','010401C02002',1,AGUASCALIENTES,1,Jesús María,401,2,C,0,No Urbana,Diputados MR,387,348,2,350,NO APLICA,NO APLICA,NO APLICA,140,28,3,20,3,8,114,11,9,4,-,-,-,0,0,0,0,-,-,-,-,0,10,350,350,693,44,NA,1,D,76acbf521b81e4b32cb84b7a465bcc47f68dc7caafe9716b3427dc15031547e9,06/06/2021 20:50:34,06/06/2021 21:03:04,06/06/2021 21:03:39,CASILLA,Móvil,Acta PREP,1
'010401C0300','010401C03002',1,AGUASCALIENTES,1,Jesús María,401,3,C,0,No Urbana,Diputados MR,465,266,5,271,NO APLICA,NO APLICA,NO APLICA,87,22,0,27,4,7,90,10,5,9,-,-,-,0,0,0,0,-,-,-,-,0,10,271,271,692,44,NA,1,D,e4091e0e405e69730ff0126124bc63fc984c725b98cf28585288553311ecf991,06/06/2021 20:42:11,06/06/2021 22:03:29,06/06/2021 22:03:59,CASILLA,Móvil,Acta PREP,1
'010401C0400','010401C04002',1,AGUASCALIENTES,1,Jesús María,401,4,C,0,No Urbana,Diputados MR,451,282,2,286,NO APLICA,NO APLICA,NO APLICA,122,23,0,24,5,7,82,8,4,3,-,-,-,0,0,2,0,-,-,-,-,1,5,286,286,692,44,NA,1,D,dfb44cec19b4649f28bbd5c4161a5bc94b7acdd7efb09b316c682bcf5e0a72b8,06/06/2021 22:43:00,06/06/2021 22:46:23,06/06/2021 22:47:00,CATD,Escáner,Acta PREP,1
'010402B0100','010402B01002',1,AGUASCALIENTES,1,Jesús María,402,1,B,0,Urbana,Diputados MR,336,263,5,268,NO APLICA,NO APLICA,NO APLICA,106,34,2,12,7,3,83,3,4,4,-,-,-,0,0,0,0,-,-,-,-,0,10,268,268,560,44,NA,1,D,36647512a91ec757eb117918b54db6a4475c5e14e051e9b856eb6abbf0de9942,06/06/2021 21:18:30,06/06/2021 21:27:26,06/06/2021 21:27:58,CASILLA,Móvil,Acta PREP,1
'010402C0100','010402C01002',1,AGUASCALIENTES,1,Jesús María,402,1,C,0,Urbana,Diputados MR,345,254,4,258,NO APLICA,NO APLICA,NO APLICA,96,24,1,9,1,4,100,4,4,7,-,-,-,0,0,0,0,-,-,-,-,0,8,258,258,559,44,NA,1,D,2ecaa4a73c36a64013d3e2f0d3e728dd452ef395081eacd341b595df1de2255a,06/06/2021 21:16:04,06/06/2021 21:51:13,06/06/2021 21:51:36,CASILLA,Móvil,Acta PREP,1
'010403B0100','010403B01002',1,AGUASCALIENTES,1,Jesús María,403,1,B,0,Urbana,Diputados MR,369,326,3,329,NO APLICA,NO APLICA,NO APLICA,157,24,3,13,5,5,91,3,2,14,-,-,-,0,0,0,0,-,-,-,-,2,10,329,329,654,44,NA,1,D,3379c6844f73b90f1f952ad52c59d23a2fcba274bfe9c9ba9815863def32d1ef,06/06/2021 20:20:31,06/06/2021 20:42:18,06/06/2021 20:42:32,CASILLA,Móvil,Acta PREP,1
'010403C0100','010403C01002',1,AGUASCALIENTES,1,Jesús María,403,1,C,0,Urbana,Diputados MR,371,321,6,327,NO APLICA,NO APLICA,NO APLICA,168,28,4,8,1,7,5,5,5,6,-,-,-,1,0,0,0,-,-,-,-,0,10,327,248,654,44,NA,1,D,f39edb5b235ebb596a60fdd342c017a512c8a0a91c649e2e05f08dbb4efe8d42,06/06/2021 21:19:16,06/06/2021 21:41:01,06/06/2021 21:41:35,CASILLA,Móvil,Acta PREP,1
'010403C0200','010403C02002',1,AGUASCALIENTES,1,Jesús María,403,2,C,0,Urbana,Diputados MR,400,295,2,297,NO APLICA,NO APLICA,NO APLICA,150,28,2,9,3,4,70,5,5,10,-,-,-,1,0,0,0,-,-,-,-,0,10,297,297,653,44,NA,1,D,ea29c64426c41ee912566df86bf478828bad5e87004909e27d25911e400a585c,06/06/2021 21:24:19,06/06/2021 21:42:54,06/06/2021 21:43:52,CASILLA,Móvil,Acta PREP,1
'010403C0300','010403C03002',1,AGUASCALIENTES,1,Jesús María,403,3,C,0,Urbana,Diputados MR,335,357,5,362,NO APLICA,NO APLICA,NO APLICA,195,22,3,13,3,8,92,11,3,5,-,-,-,1,0,0,0,-,-,-,-,0,6,362,362,653,44,NA,1,D,6ee2914528ed7e74a92fcffaf03f36af17f2805221536e76840834b5fc04f93f,06/06/2021 21:30:29,06/06/2021 21:50:38,06/06/2021 21:51:16,CASILLA,Móvil,Acta PREP,1
'010403C0400','010403C04002',1,AGUASCALIENTES,1,Jesús María,403,4,C,0,Urbana,Diputados MR,360,333,4,337,NO APLICA,NO APLICA,NO APLICA,161,28,1,13,1,9,100,7,1,7,-,-,-,2,Sin dato,1,Sin dato,-,-,-,-,Sin dato,6,337,337,653,44,['Sin dato'],1,D,3aaadbc62c32f3fdd8916ef116b21b7766c2b30f6bd266a5077b3ec02d589775,07/06/2021 01:39:00,07/06/2021 01:42:51,07/06/2021 01:43:41,CATD,Escáner,Acta PREP,1
'010403C0500','010403C05002',1,AGUASCALIENTES,1,Jesús María,403,5,C,0,Urbana,Diputados MR,381,313,2,316,NO APLICA,NO APLICA,NO APLICA,147,30,2,9,5,14,93,3,0,6,-,-,-,0,0,0,0,-,-,-,-,0,7,316,316,653,44,NA,1,D,c9cc2ae300214bdae0e5a100c12ddfd3a56205e5044d329acd559c11ba918b49,06/06/2021 21:46:28,06/06/2021 22:02:01,06/06/2021 22:02:23,CASILLA,Móvil,Acta PREP,1
'010403C0600','010403C06002',1,AGUASCALIENTES,1,Jesús María,403,6,C,0,Urbana,Diputados MR,385,308,4,312,NO APLICA,NO APLICA,NO APLICA,150,27,2,12,4,6,81,3,8,4,-,-,-,3,0,0,0,-,-,-,-,0,12,312,312,653,44,NA,1,D,f8efcdbb3e3ddcb837789d9665d2eae2cc1e262992052b0a45d169c01523b3b5,06/06/2021 21:09:38,07/06/2021 00:48:15,07/06/2021 00:49:31,CASILLA,Móvil,Acta PREP,1
'010404B0100','010404B01002',1,AGUASCALIENTES,1,Jesús María,404,1,B,0,No Urbana,Diputados MR,191,266,2,268,NO APLICA,NO APLICA,NO APLICA,59,111,3,7,2,4,66,5,0,4,-,-,-,0,0,1,0,-,-,-,-,0,6,268,268,415,44,NA,1,D,7b9a992761d88b357c40ad313e07dd62ec6d68d68e58281af6fb4d35393b477c,06/06/2021 21:01:09,06/06/2021 21:22:23,06/06/2021 21:23:00,CASILLA,Móvil,Acta PREP,1
'010404C0100','010404C01002',1,AGUASCALIENTES,1,Jesús María,404,1,C,0,No Urbana,Diputados MR,184,273,1,Ilegible,NO APLICA,NO APLICA,NO APLICA,59,97,2,7,4,2,89,3,1,3,-,-,-,0,0,0,0,-,-,-,-,0,7,274,274,414,44,NA,1,D,11779fffdc99803b865b42462afff6e4ffa14c13e07dd7b885164e891eda1b10,06/06/2021 20:53:05,06/06/2021 21:10:32,06/06/2021 21:11:16,CASILLA,Móvil,Acta PREP,1
'010405B0100','010405B01002',1,AGUASCALIENTES,1,Jesús María,405,1,B,0,No Urbana,Diputados MR,366,422,5,427,NO APLICA,NO APLICA,NO APLICA,235,35,4,9,3,9,97,4,3,10,-,-,-,1,1,1,0,-,-,-,-,2,13,427,427,749,44,NA,1,D,b5657d944eaa1d062303eb85df4203735efd965d4752f5f4db5d0c280b0e2603,06/06/2021 20:59:47,06/06/2021 21:04:16,06/06/2021 21:04:46,CASILLA,Móvil,Acta PREP,1
'010405C0100','010405C01002',1,AGUASCALIENTES,1,Jesús María,405,1,C,0,No Urbana,Diputados MR,394,389,10,399,NO APLICA,NO APLICA,NO APLICA,210,40,4,9,5,7,104,3,0,7,-,-,-,1,0,1,0,-,-,-,-,1,7,399,399,749,44,NA,1,D,d3aa759465ee727068a1cc88af25c948b9d50d867461cc37519e910b45b81b0a,06/06/2021 21:32:09,06/06/2021 21:46:11,06/06/2021 21:47:45,CASILLA,Móvil,Acta PREP,1
'010405C0200','010405C02002',1,AGUASCALIENTES,1,Jesús María,405,2,C,0,No Urbana,Diputados MR,383,399,11,410,NO APLICA,NO APLICA,NO APLICA,233,33,3,8,5,18,87,2,4,4,-,-,-,3,0,0,0,-,-,-,-,2,5,410,407,749,44,NA,1,D,6df25c11e2a210419cfaabe5d8dc9063ae6b50a63145da8604e563cbd25ab5f0,06/06/2021 21:38:46,06/06/2021 22:14:39,06/06/2021 22:15:14,CASILLA,Móvil,Acta PREP,1
'010405C0300','010405C03002',1,AGUASCALIENTES,1,Jesús María,405,3,C,0,No Urbana,Diputados MR,391,396,6,402,NO APLICA,NO APLICA,NO APLICA,245,31,4,5,3,12,77,4,5,6,-,-,-,2,0,0,0,-,-,-,-,1,7,402,402,749,44,NA,1,D,99ad2eca9d3e4ca6715db82bc66914294538372ddfe00692b42c24c498776cc9,06/06/2021 22:12:23,06/06/2021 22:24:01,06/06/2021 22:25:10,CASILLA,Móvil,Acta PREP,1
'010405C0400','010405C04002',1,AGUASCALIENTES,1,Jesús María,405,4,C,0,No Urbana,Diputados MR,381,407,Ilegible,412,NO APLICA,NO APLICA,NO APLICA,228,24,4,11,1,10,116,3,4,5,-,-,-,0,0,1,0,-,-,-,-,1,4,412,412,749,44,NA,1,D,9e26e778f54f582eac7b2e6f7abe0eb2392d6397cf59801e3bc6e164a85d3103,06/06/2021 19:35:06,06/06/2021 19:42:27,06/06/2021 19:43:10,CASILLA,Móvil,Acta PREP,1
'010405C0500','010405C05002',1,AGUASCALIENTES,1,Jesús María,405,5,C,0,No Urbana,Diputados MR,391,396,6,402,NO APLICA,NO APLICA,NO APLICA,228,27,4,3,7,8,102,7,3,5,-,-,-,0,0,0,0,-,-,-,-,1,7,402,402,749,44,NA,1,D,c428c0c716e3a444fea7a213a00e115761a2ab25cfff89ccb421c8b48f9ff40f,06/06/2021 20:18:43,06/06/2021 20:31:16,06/06/2021 20:32:17,CASILLA,Móvil,Acta PREP,1
'010405C0600','010405C06002',1,AGUASCALIENTES,1,Jesús María,405,6,C,0,No Urbana,Diputados MR,381,407,4,411,NO APLICA,NO APLICA,NO APLICA,228,28,6,6,3,9,98,8,1,7,-,-,-,2,2,1,0,-,-,-,-,5,7,411,411,748,44,NA,1,D,0409631e0a3f9ef1be44da4b08d25d18accc59c4d29f4fe950503439e26a622b,06/06/2021 20:31:08,06/06/2021 20:40:26,06/06/2021 20:41:12,CASILLA,Móvil,Acta PREP,1
'010405C0700','010405C07002',1,AGUASCALIENTES,1,Jesús María,405,7,C,0,No Urbana,Diputados MR,336,450,6,456,NO APLICA,NO APLICA,NO APLICA,244,30,2,13,4,12,132,3,0,6,-,-,-,3,0,0,0,-,-,-,-,2,5,456,456,748,44,NA,1,D,ea5d4bef77f11de0e56c2ee0ab94849a24266ee589c8894fc54da88700ac2da7,06/06/2021 20:50:04,06/06/2021 21:09:57,06/06/2021 21:10:42,CASILLA,Móvil,Acta PREP,1
'010405E0100','010405E01002',1,AGUASCALIENTES,1,Jesús María,405,1,E,0,No Urbana,Diputados MR,395,279,5,284,NO APLICA,NO APLICA,NO APLICA,110,26,4,14,5,3,89,19,0,10,-,-,-,0,0,0,0,-,-,-,-,0,4,284,284,635,44,NA,1,D,57e3d4b18a245af9bbbb802b39b52e666d4a767e56c3f206e8f47817eb141d5b,07/06/2021 00:55:00,07/06/2021 00:59:45,07/06/2021 01:02:03,CATD,Escáner,Acta PREP,1
'010405E0101','010405E01012',1,AGUASCALIENTES,1,Jesús María,405,1,E,1,No Urbana,Diputados MR,369,300,9,309,NO APLICA,NO APLICA,NO APLICA,134,24,7,15,5,3,85,14,1,10,-,-,-,0,0,0,0,-,-,-,-,0,11,309,309,635,44,NA,1,D,bad462768b010b9b77dd5d97ddd3f473490e78c18570db656741f3235414bb0c,07/06/2021 00:54:00,07/06/2021 01:01:28,07/06/2021 01:02:13,CATD,Escáner,Acta PREP,1
'010405E0102','010405E01022',1,AGUASCALIENTES,1,Jesús María,405,1,E,2,No Urbana,Diputados MR,473,308,8,177,NO APLICA,NO APLICA,NO APLICA,126,29,9,5,8,3,75,30,3,16,-,-,-,0,0,0,0,-,-,-,-,0,13,177,317,635,44,NA,1,D,c0f5f59cfa3f61064e732cd992b636b40d1750e01a52c9add23d717dc19a7cc4,06/06/2021 20:49:51,06/06/2021 21:01:43,06/06/2021 21:02:20,CASILLA,Móvil,Acta PREP,1
