fecha,hora_utc,clase_de_vuelo_todos_los_vuelos,clasificacion_vuelo,tipo_de_movimiento,aeropuerto,origen_destino,aerolinea_nombre,aeronave,pasajeros,calidad_dato
02/01/2021,18:19:00,Regular,Internacional,Despegue,EZE,SLVR,BOLIVIANA DE AVIACION,0,129,DEFINITIVO
02/01/2021,18:20:00,Regular,Domestico,Despegue,POS,EZE,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,59,DEFINITIVO
02/01/2021,18:20:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,ROS,DIA,0,PA-PA-28-181,0,DEFINITIVO
02/01/2021,18:22:00,Regular,Domestico,Aterrizaje,EZE,ECA,AEROLINEAS ARGENTINAS SA,BO-737-800,44,DEFINITIVO
02/01/2021,18:23:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,GUA,0,CE-152,0,DEFINITIVO
02/01/2021,18:24:00,No Regular,Domestico,Despegue,CBA,SAL,0,CE-550,0,DEFINITIVO
02/01/2021,18:26:00,Regular,Internacional,Aterrizaje,EZE,SBGR,AEROLINEAS ARGENTINAS SA,BO-B-737-700,59,DEFINITIVO
02/01/2021,18:27:00,Regular,Domestico,Aterrizaje,IGU,EZE,AEROLINEAS ARGENTINAS SA,BO-B-737-81D,59,DEFINITIVO
02/01/2021,18:27:00,Vuelo Escuela,Domestico,Despegue,POS,LPP,0,CE-172-N,1,DEFINITIVO
02/01/2021,18:28:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,PAR,MOR,0,CE-150-M,0,DEFINITIVO
02/01/2021,18:29:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,MDP,GES,0,PA-PA-28-R-201T,0,DEFINITIVO
02/01/2021,18:30:00,Regular,Domestico,Despegue,EZE,BAR,AEROLINEAS ARGENTINAS SA,BO-737-8SH,84,DEFINITIVO
02/01/2021,18:31:00,No Regular,Domestico,Aterrizaje,CRV,TRE,FLYING AMERICA SA,FA-SA-227-AC,0,DEFINITIVO
02/01/2021,18:33:00,No Regular,Domestico,Despegue,CRV,SCZ,FLYING AMERICA SA,FA-SA-227-AC,0,DEFINITIVO
02/01/2021,18:34:00,Regular,Domestico,Despegue,ROS,EZE,AEROLINEAS ARGENTINAS SA,BO-737-800,46,DEFINITIVO
02/01/2021,18:40:00,Regular,Domestico,Aterrizaje,CBA,DOZ,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,19,DEFINITIVO
02/01/2021,18:40:00,Regular,Domestico,Aterrizaje,EZE,SIS,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,52,DEFINITIVO
02/01/2021,18:44:00,Regular,Domestico,Aterrizaje,CHP,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-800,77,DEFINITIVO
02/01/2021,18:44:00,Regular,Domestico,Aterrizaje,ROS,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,13,DEFINITIVO
02/01/2021,18:50:00,Regular,Domestico,Despegue,EZE,CBA,AEROLINEAS ARGENTINAS SA,BO-737-8HX,75,DEFINITIVO
02/01/2021,18:50:00,Regular,Domestico,Despegue,EZE,TRE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,45,DEFINITIVO
02/01/2021,18:54:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,TUC,FDO,0,LJ-60,0,DEFINITIVO
02/01/2021,18:57:00,Regular,Domestico,Aterrizaje,BAR,EZE,JETSMART AIRLINES S.A.,AIB-A320-232,13,DEFINITIVO
02/01/2021,18:57:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,FDO,JUJ,0,LJ-31-A,0,DEFINITIVO
02/01/2021,19:01:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,DIL,0,BE-E-90,0,DEFINITIVO
02/01/2021,19:03:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,TUC,FDO,BAIRES FLY SA,LJ-60,0,DEFINITIVO
02/01/2021,19:03:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,BAR,0,HAB-HAWKER-900XP,4,DEFINITIVO
02/01/2021,19:04:00,Regular,Domestico,Despegue,EZE,TUC,JETSMART AIRLINES S.A.,AIB-A320-232,62,DEFINITIVO
02/01/2021,19:06:00,Vuelo Privado con Matrícula Nacional,Internacional,Despegue,ROS,2557,0,HAB-B-200-GT,2,DEFINITIVO
02/01/2021,19:07:00,No Regular,Domestico,Despegue,CRV,SCZ,FLYING AMERICA SA,FA-SA-227-AC,0,DEFINITIVO
02/01/2021,19:08:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,NEU,LNH,0,AIR-AT-802,0,DEFINITIVO
02/01/2021,19:13:00,Regular,Domestico,Despegue,DOZ,EZE,AEROLINEAS ARGENTINAS SA,BO-737-8SH,73,DEFINITIVO
02/01/2021,19:13:00,Regular,Domestico,Despegue,EZE,BAR,AEROLINEAS ARGENTINAS SA,BO-B737-8MB,82,DEFINITIVO
02/01/2021,19:14:00,Regular,Internacional,Aterrizaje,EZE,SPJC,LAN PERU,0,126,DEFINITIVO
02/01/2021,19:14:00,Regular,Domestico,Despegue,USU,EZE,AEROLINEAS ARGENTINAS SA,AIB-A330-203,81,DEFINITIVO
02/01/2021,19:25:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,EZE,SAL,0,BE-C-90,1,DEFINITIVO
02/01/2021,19:27:00,Regular,Domestico,Aterrizaje,BAR,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-8BK,86,DEFINITIVO
02/01/2021,19:29:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,PER,0,PAA-PA-A-28-181,1,DEFINITIVO
02/01/2021,19:36:00,No Regular,Domestico,Aterrizaje,BAR,MDP,0,CE-560,1,DEFINITIVO
02/01/2021,19:37:00,Regular,Domestico,Despegue,IGU,EZE,AEROLINEAS ARGENTINAS SA,BO-B-737-81D,16,DEFINITIVO
02/01/2021,19:40:00,Regular,Internacional,Despegue,EZE,SGAS,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,79,DEFINITIVO
02/01/2021,19:41:00,Vuelo Oficial Nacional,Domestico,Despegue,FDO,JUJ,0,LJ-31-A,0,DEFINITIVO
02/01/2021,19:42:00,Regular,Domestico,Aterrizaje,CRV,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,31,DEFINITIVO
02/01/2021,19:44:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,CHP,0,TXA-560XL,4,DEFINITIVO
02/01/2021,19:45:00,Regular,Domestico,Despegue,CHP,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-800,25,DEFINITIVO
02/01/2021,19:45:00,Regular,Domestico,Despegue,EZE,DOZ,AEROLINEAS ARGENTINAS SA,BO-B737-800,72,DEFINITIVO
02/01/2021,19:47:00,Vuelo Oficial Nacional,Domestico,Despegue,TUC,DRY,BAIRES FLY SA,LJ-60,2,DEFINITIVO
02/01/2021,19:49:00,Regular,Domestico,Aterrizaje,CBA,EZE,AEROLINEAS ARGENTINAS SA,BO-737-8HX,75,DEFINITIVO
02/01/2021,19:50:00,Regular,Domestico,Despegue,ROS,BAR,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,48,DEFINITIVO
02/01/2021,19:53:00,Regular,Domestico,Despegue,BAR,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,85,DEFINITIVO
02/01/2021,19:53:00,Regular,Domestico,Despegue,BAR,EZE,JETSMART AIRLINES S.A.,AIB-A320-232,84,DEFINITIVO
02/01/2021,19:53:00,Regular,Domestico,Despegue,MDP,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,21,DEFINITIVO
02/01/2021,19:54:00,Vuelo Escuela,Domestico,Aterrizaje,POS,POS,0,CE-172-N,1,DEFINITIVO
02/01/2021,19:56:00,Regular,Domestico,Despegue,EZE,JUJ,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-86J,62,DEFINITIVO
02/01/2021,19:59:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,BOS,0,RO-R66,1,DEFINITIVO
02/01/2021,20:00:00,Regular,Internacional,Aterrizaje,EZE,SBGR,TAM - TRANSPORTES AEREOS MERIDIONAIS S/A,0,89,DEFINITIVO
02/01/2021,20:01:00,Regular,Domestico,Aterrizaje,ECA,EZE,AEROLINEAS ARGENTINAS SA,BO-737-8BK,63,DEFINITIVO
02/01/2021,20:02:00,Vuelo Oficial Nacional,Domestico,Despegue,TUC,FDO,0,LJ-60,1,DEFINITIVO
02/01/2021,20:06:00,Regular,Domestico,Despegue,EZE,NEU,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,46,DEFINITIVO
02/01/2021,20:08:00,Regular,Domestico,Despegue,CBA,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,39,DEFINITIVO
02/01/2021,20:12:00,No Regular,Domestico,Despegue,FDO,ESQ,AERORUTAS S.A. DE TRANSP. AER.,LJ-31-A,0,DEFINITIVO
02/01/2021,20:13:00,No Regular,Domestico,Despegue,BAR,ESQ,0,CE-560,0,DEFINITIVO
02/01/2021,20:15:00,Regular,Domestico,Aterrizaje,BAR,EZE,AEROLINEAS ARGENTINAS SA,BO-737-8SH,82,DEFINITIVO
02/01/2021,20:15:00,Regular,Domestico,Aterrizaje,TRE,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,45,DEFINITIVO
02/01/2021,20:15:00,Regular,Domestico,Despegue,EZE,BAR,JETSMART AIRLINES S.A.,AIB-A320-232,62,DEFINITIVO
02/01/2021,20:16:00,Vuelo Privado con Matrícula Extranjera,Domestico,Despegue,USU,EZE,5D+ CAPITAL FINANCIAL GROUP,0,4,DEFINITIVO
02/01/2021,20:20:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,MDP,MOR,0,PA-PA-28R-200,1,DEFINITIVO
02/01/2021,20:20:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,POS,APO,0,CE-172-N,0,DEFINITIVO
02/01/2021,20:22:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,FDO,0,PIP-VIRUS-SW,0,DEFINITIVO
02/01/2021,20:25:00,Regular,Domestico,Despegue,EZE,SAL,AEROLINEAS ARGENTINAS SA,BO-737-800,85,DEFINITIVO
02/01/2021,20:28:00,Vuelo Oficial Nacional,Domestico,Despegue,DOZ,DOZ,0,PA-PA-31-T,0,DEFINITIVO
02/01/2021,20:28:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,ROS,0,CIR-SR-22,0,DEFINITIVO
02/01/2021,20:30:00,Vuelo Escuela,Domestico,Despegue,POS,POS,0,CE-172-N,0,DEFINITIVO
02/01/2021,20:31:00,No Regular,Internacional,Aterrizaje,BAR,2669,0,BE-E-90,4,DEFINITIVO
02/01/2021,20:32:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,MDP,GES,0,PA-PA-32R-301T,2,DEFINITIVO
02/01/2021,20:33:00,Regular,Domestico,Aterrizaje,EZE,MDP,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,13,DEFINITIVO
02/01/2021,20:33:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,0,TEA-P2010,0,DEFINITIVO
02/01/2021,20:34:00,Regular,Domestico,Despegue,BAR,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-8BK,52,DEFINITIVO
02/01/2021,20:37:00,Regular,Internacional,Aterrizaje,EZE,SCEL,LAN AIRLINES S.A.,0,65,DEFINITIVO
02/01/2021,20:38:00,Regular,Domestico,Aterrizaje,TUC,EZE,JETSMART AIRLINES S.A.,AIB-A320-232,47,DEFINITIVO
02/01/2021,20:39:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,ESQ,BAR,0,CE-560,0,DEFINITIVO
02/01/2021,20:42:00,Regular,Domestico,Aterrizaje,EZE,DOZ,AEROLINEAS ARGENTINAS SA,BO-737-8SH,39,DEFINITIVO
02/01/2021,20:47:00,Regular,Domestico,Despegue,CRV,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,34,DEFINITIVO
02/01/2021,20:48:00,Regular,Domestico,Despegue,EZE,CBA,AEROLINEAS ARGENTINAS SA,BO-B-737-7BD,39,DEFINITIVO
02/01/2021,20:48:00,Vuelo Privado con Matrícula Nacional,Internacional,Despegue,FDO,SULS,0,CE-551-CITATION,0,DEFINITIVO
02/01/2021,20:50:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,FDO,0,LU-8-E,0,DEFINITIVO
02/01/2021,20:50:00,Regular,Domestico,Despegue,ECA,USU,AEROLINEAS ARGENTINAS SA,BO-737-8BK,10,DEFINITIVO
02/01/2021,20:52:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,BAR,FDO,0,HAB-HAWKER-900XP,4,DEFINITIVO
02/01/2021,20:54:00,Regular,Domestico,Despegue,EZE,SIS,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,32,DEFINITIVO
02/01/2021,20:58:00,Regular,Domestico,Aterrizaje,EZE,BAR,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,85,DEFINITIVO
02/01/2021,20:59:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,CBA,EDO,0,PA-PA-24-250,0,DEFINITIVO
02/01/2021,20:59:00,Regular,Domestico,Despegue,EZE,MDP,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,42,DEFINITIVO
02/01/2021,21:00:00,Regular,Domestico,Aterrizaje,BAR,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-8MB,81,DEFINITIVO
02/01/2021,21:01:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,MOR,0,CE-150-L,0,DEFINITIVO
02/01/2021,21:03:00,Regular,Internacional,Despegue,EZE,SPJC,LAN PERU,0,122,DEFINITIVO
02/01/2021,21:03:00,Regular,Domestico,Despegue,TRE,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,27,DEFINITIVO
02/01/2021,21:08:00,Regular,Internacional,Aterrizaje,EZE,SCEL,SKY AIRLINE S.A.,0,65,DEFINITIVO
02/01/2021,21:10:00,Regular,Domestico,Aterrizaje,EZE,CBA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,39,DEFINITIVO
02/01/2021,21:11:00,Regular,Domestico,Despegue,CBA,EZE,AEROLINEAS ARGENTINAS SA,BO-737-8HX,64,DEFINITIVO
02/01/2021,21:12:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,PAR,PAR,0,PA-PA-28-140,0,DEFINITIVO
02/01/2021,21:15:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,ESQ,FDO,0,CE-560,2,DEFINITIVO
02/01/2021,21:16:00,Regular,Domestico,Aterrizaje,DOZ,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-800,72,DEFINITIVO
02/01/2021,21:17:00,Regular,Domestico,Aterrizaje,USU,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-81D,75,DEFINITIVO
02/01/2021,21:20:00,Regular,Domestico,Despegue,EZE,TUC,AEROLINEAS ARGENTINAS SA,BO-B-737-700,52,DEFINITIVO
02/01/2021,21:24:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,0,PA-PA-31,0,DEFINITIVO
02/01/2021,21:27:00,Regular,Domestico,Despegue,EZE,BAR,AEROLINEAS ARGENTINAS SA,BO-737-800,81,DEFINITIVO
02/01/2021,21:28:00,Regular,Domestico,Despegue,BAR,EZE,AEROLINEAS ARGENTINAS SA,BO-737-8SH,64,DEFINITIVO
02/01/2021,21:29:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,JUJ,FDO,0,LJ-31-A,0,DEFINITIVO
02/01/2021,21:30:00,Regular,Domestico,Aterrizaje,NEU,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,46,DEFINITIVO
02/01/2021,21:31:00,Regular,Domestico,Aterrizaje,EZE,CHP,AEROLINEAS ARGENTINAS SA,BO-B737-800,23,DEFINITIVO
02/01/2021,21:32:00,No Regular,Domestico,Aterrizaje,FDO,TUC,0,LJ-60,1,DEFINITIVO
02/01/2021,21:35:00,Regular,Domestico,Aterrizaje,MDP,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,42,DEFINITIVO
02/01/2021,21:36:00,No Regular,Domestico,Aterrizaje,CHP,FDO,0,TXA-560XL,4,DEFINITIVO
02/01/2021,21:41:00,Regular,Domestico,Aterrizaje,BAR,ROS,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,37,DEFINITIVO
02/01/2021,21:41:00,Regular,Domestico,Aterrizaje,USU,ECA,AEROLINEAS ARGENTINAS SA,BO-737-8BK,18,DEFINITIVO
02/01/2021,21:43:00,Regular,Domestico,Aterrizaje,JUJ,EZE,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-86J,57,DEFINITIVO
02/01/2021,21:43:00,Regular,Domestico,Despegue,TUC,EZE,JETSMART AIRLINES S.A.,AIB-A320-232,83,DEFINITIVO
02/01/2021,21:44:00,Regular,Domestico,Aterrizaje,EZE,BAR,JETSMART AIRLINES S.A.,AIB-A320-232,66,DEFINITIVO
02/01/2021,21:45:00,Regular,Internacional,Despegue,EZE,SBGR,TAM - TRANSPORTES AEREOS MERIDIONAIS S/A,0,100,DEFINITIVO
02/01/2021,21:47:00,Regular,Domestico,Aterrizaje,CBA,EZE,AEROLINEAS ARGENTINAS SA,BO-B-737-7BD,39,DEFINITIVO
02/01/2021,21:48:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,FDO,0,PA-PA-31,0,DEFINITIVO
02/01/2021,21:49:00,Regular,Domestico,Despegue,EZE,GRA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,36,DEFINITIVO
02/01/2021,21:56:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,BAR,FDO,0,BE-E-90,0,DEFINITIVO
02/01/2021,21:58:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,MDP,NEC,0,CIR-SR 22T,2,DEFINITIVO
02/01/2021,21:59:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,POS,CRR,0,EUR-EC-135T2,1,DEFINITIVO
02/01/2021,22:01:00,No Regular,Domestico,Aterrizaje,DRY,TUC,BAIRES FLY SA,LJ-60,3,DEFINITIVO
02/01/2021,22:02:00,Regular,Domestico,Aterrizaje,BAR,EZE,JETSMART AIRLINES S.A.,AIB-A320-232,82,DEFINITIVO
02/01/2021,22:03:00,Regular,Domestico,Aterrizaje,SIS,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,32,DEFINITIVO
02/01/2021,22:03:00,Regular,Domestico,Despegue,BAR,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-8MB,35,DEFINITIVO
02/01/2021,22:08:00,No Regular,Domestico,Aterrizaje,ESQ,FDO,AERORUTAS S.A. DE TRANSP. AER.,LJ-31-A,0,DEFINITIVO
02/01/2021,22:08:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,CHP,FDO,0,TXA-560XL,1,DEFINITIVO
02/01/2021,22:10:00,Regular,Domestico,Aterrizaje,EZE,CBA,AEROLINEAS ARGENTINAS SA,BO-737-8HX,45,DEFINITIVO
02/01/2021,22:10:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,GEZ,0,LU-8-E,0,DEFINITIVO
02/01/2021,22:16:00,Regular,Domestico,Aterrizaje,EZE,USU,AEROLINEAS ARGENTINAS SA,AIB-A330-203,47,DEFINITIVO
02/01/2021,22:16:00,Regular,Internacional,Despegue,EZE,SCEL,SKY AIRLINE S.A.,0,123,DEFINITIVO
02/01/2021,22:19:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,CBA,EDO,0,PA-PA-24-250,0,DEFINITIVO
02/01/2021,22:20:00,Regular,Domestico,Despegue,EZE,TUC,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,42,DEFINITIVO
02/01/2021,22:22:00,Regular,Internacional,Despegue,EZE,SCEL,LAN AIRLINES S.A.,0,150,DEFINITIVO
02/01/2021,22:30:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,DOZ,DOZ,0,PA-PA-31-T,0,DEFINITIVO
02/01/2021,22:32:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,GUA,0,CE-152,0,DEFINITIVO
02/01/2021,22:32:00,Regular,Domestico,Despegue,DOZ,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-800,74,DEFINITIVO
02/01/2021,22:32:00,Regular,Domestico,Despegue,USU,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-81D,62,DEFINITIVO
02/01/2021,22:34:00,Regular,Domestico,Aterrizaje,EZE,TRE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,27,DEFINITIVO
02/01/2021,22:34:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,FDO,0,TEA-P2010,0,DEFINITIVO
02/01/2021,22:35:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,PAR,PAR,0,PA-PA-28-140,0,DEFINITIVO
02/01/2021,22:35:00,Regular,Domestico,Despegue,MDP,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,29,DEFINITIVO
02/01/2021,22:36:00,Regular,Domestico,Despegue,EZE,BAR,AEROLINEAS ARGENTINAS SA,BO-737-8SH,77,DEFINITIVO
02/01/2021,22:38:00,Regular,Internacional,Aterrizaje,EZE,MMUN,AEROLINEAS ARGENTINAS SA,AIB-A330-202,41,DEFINITIVO
02/01/2021,22:38:00,Regular,Domestico,Despegue,JUJ,EZE,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-86J,81,DEFINITIVO
02/01/2021,22:40:00,No Regular,Domestico,Despegue,DRY,FDO,BAIRES FLY SA,LJ-60,0,DEFINITIVO
02/01/2021,22:40:00,Regular,Domestico,Despegue,NEU,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,45,DEFINITIVO
02/01/2021,22:43:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,CHY,CWO S.A. - SUN FLIGHT,CE-150-G,0,DEFINITIVO
02/01/2021,22:48:00,Vuelo Privado con Matrícula Extranjera,Domestico,Aterrizaje,EZE,USU,PRIVATE AVIATION CONSULTING S.A.,0,4,DEFINITIVO
02/01/2021,22:50:00,No Regular,Internacional,Aterrizaje,FDO,SULS,0,CE-551-CITATION,0,DEFINITIVO
02/01/2021,22:51:00,Regular,Domestico,Aterrizaje,TUC,EZE,AEROLINEAS ARGENTINAS SA,BO-B-737-700,52,DEFINITIVO
02/01/2021,22:51:00,Regular,Domestico,Despegue,CBA,EZE,AEROLINEAS ARGENTINAS SA,BO-B-737-7BD,42,DEFINITIVO
02/01/2021,22:55:00,Regular,Internacional,Despegue,EZE,EDDF,LUFTHANSA,0,343,DEFINITIVO
02/01/2021,22:56:00,Regular,Domestico,Despegue,EZE,SDE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,35,DEFINITIVO
02/01/2021,22:59:00,Regular,Domestico,Despegue,BAR,EZE,JETSMART AIRLINES S.A.,AIB-A320-232,76,DEFINITIVO
02/01/2021,23:03:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,PER,0,PAA-PA-A-28-181,0,DEFINITIVO
02/01/2021,23:07:00,No Regular,Domestico,Aterrizaje,FDO,SAL,BROKER AIR S.A.,CE-550,1,DEFINITIVO
02/01/2021,23:12:00,Regular,Domestico,Aterrizaje,BAR,EZE,AEROLINEAS ARGENTINAS SA,BO-737-800,81,DEFINITIVO
02/01/2021,23:15:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,MRD,0,BE-G58,0,DEFINITIVO
02/01/2021,23:15:00,Vuelo Escuela,Domestico,Despegue,SRA,SRA,0,CE-R-172-K,0,DEFINITIVO
02/01/2021,23:20:00,Regular,Domestico,Despegue,SIS,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,47,DEFINITIVO
02/01/2021,23:25:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,LEN,0,PA-PA-32-300,0,DEFINITIVO
02/01/2021,23:26:00,Regular,Domestico,Despegue,EZE,SDE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,22,DEFINITIVO
02/01/2021,23:28:00,Regular,Domestico,Despegue,USU,ECA,AEROLINEAS ARGENTINAS SA,BO-737-8BK,27,DEFINITIVO
02/01/2021,23:31:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,MDP,0,CE-560,0,DEFINITIVO
02/01/2021,23:33:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,ROS,DIA,0,PA-PA-28-181,0,DEFINITIVO
02/01/2021,23:41:00,Vuelo Escuela,Domestico,Aterrizaje,SRA,SRA,0,CE-R-172-K,0,DEFINITIVO
02/01/2021,23:47:00,Regular,Domestico,Aterrizaje,EZE,CBA,AEROLINEAS ARGENTINAS SA,BO-B-737-7BD,47,DEFINITIVO
02/01/2021,23:52:00,Regular,Domestico,Aterrizaje,EZE,DOZ,AEROLINEAS ARGENTINAS SA,BO-B737-800,38,DEFINITIVO
02/01/2021,23:52:00,Regular,Domestico,Aterrizaje,TUC,EZE,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,46,DEFINITIVO
02/01/2021,23:54:00,Regular,Domestico,Despegue,BAR,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,15,DEFINITIVO
02/01/2021,23:55:00,Regular,Domestico,Despegue,EZE,GRA,AEROLINEAS ARGENTINAS SA,BO-B737-800,45,DEFINITIVO
02/01/2021,23:58:00,Regular,Internacional,Aterrizaje,EZE,SGAS,AEROLINEAS ARGENTINAS SA,BO-B737-800,68,DEFINITIVO
02/01/2021,23:58:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,CHP,0,TXA-560XL,0,DEFINITIVO
03/01/2021,00:02:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,DRY,BAIRES FLY SA,LJ-60,2,DEFINITIVO
03/01/2021,00:06:00,Regular,Domestico,Despegue,EZE,CBA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,37,DEFINITIVO
03/01/2021,00:07:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,TRE,0,LJ-25-C,0,DEFINITIVO
03/01/2021,00:10:00,Regular,Domestico,Aterrizaje,EZE,BAR,AEROLINEAS ARGENTINAS SA,BO-B737-8MB,35,DEFINITIVO
03/01/2021,00:12:00,Regular,Domestico,Aterrizaje,EZE,NEU,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,45,DEFINITIVO
03/01/2021,00:16:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,ROS,EZE,AMERICAN JET S.A.,EMB-EMB-145LR,18,DEFINITIVO
03/01/2021,00:24:00,Regular,Domestico,Aterrizaje,EZE,JUJ,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-86J,81,DEFINITIVO
03/01/2021,00:24:00,Regular,Domestico,Despegue,TUC,EZE,AEROLINEAS ARGENTINAS SA,BO-B-737-700,57,DEFINITIVO
03/01/2021,00:25:00,Regular,Domestico,Aterrizaje,BAR,EZE,AEROLINEAS ARGENTINAS SA,BO-737-8SH,77,DEFINITIVO
